,product_sku,total_submitted_orders,avg_m12_low_price,avg_m12_high_price,total_preds,discount_12m,high_price_12m,active_price_12m,snapshot_date,abs_diff_price,orders_diff
116169,GRB92P11379,8,29.9,34.1857142857143,11.8433476686478,70.0,34.9,10.47,2023-10-30,19.43,-3.8433476686478
2547,GRB92P13784,0,22.9,22.9,2.63271620869637,70.0,22.9,6.87,2023-10-30,16.029999999999998,-2.63271620869637
39087,GRB92P13785,0,17.9,17.9,7.15898144245148,70.0,17.9,5.37,2023-10-30,12.529999999999998,-7.15898144245148
125791,GRB92P14502,8,47.9000000000001,47.9000000000001,8.27132529020309,75.0,47.9,11.975,2023-10-30,35.9250000000001,-0.27132529020308915
24212,GRB92P14503,16,52.9,52.9,7.18079084157944,75.0,52.9,13.225,2023-10-30,39.675,8.81920915842056
64686,GRB92P15013,0,19.9,19.9,5.49518328905106,70.0,19.9,5.97,2023-10-30,13.93,-5.49518328905106
95324,GRB92P3370,0,28.58,28.58,2.56135852634907,55.0,29.9,13.455,2023-10-30,15.124999999999998,-2.56135852634907
69308,GRB92P9849,0,34.9,34.9,2.48951655626297,70.0,34.9,10.47,2023-10-30,24.43,-2.48951655626297
110023,GRB92P9869,0,31.9,31.9,4.03637501597404,70.0,31.9,9.57,2023-10-30,22.33,-4.03637501597404
97446,GRB94P1287,0,13.9,13.9,0.732214879244566,55.0,13.9,6.255,2023-10-30,7.6450000000000005,-0.732214879244566
8986,GRB94P1563,0,31.9,31.9,10.6676844358444,60.0,31.9,12.76,2023-10-30,19.14,-10.6676844358444
2109,GRB94P1566,0,46.9000000000001,46.9000000000001,8.52628514170647,45.0,46.9,25.795,2023-10-30,21.105000000000096,-8.52628514170647
2436,GRB94P1567,0,29.9000000000001,29.9000000000001,0.999776601791382,60.0,29.9,11.96,2023-10-30,17.9400000000001,-0.999776601791382
55073,GRB94P1702,0,12.8999999999999,12.8999999999999,13.2526159882545,50.0,12.9,6.45,2023-10-30,6.449999999999901,-13.2526159882545
31143,GRB94P1785,0,4.89999999999999,4.89999999999999,1.3709926828742,60.0,4.9,1.96,2023-10-30,2.9399999999999897,-1.3709926828742
2506,GRB94P1888,0,57.8999999999998,57.8999999999998,1.21060152351856,60.0,57.9,23.16,2023-10-30,34.739999999999796,-1.21060152351856
7891,GRB94P1889,0,40.9,40.9,32.2869558334351,50.0,40.9,20.45,2023-10-30,20.45,-32.2869558334351
51974,GRB94P1890,0,88.8999999999998,88.8999999999998,2.8597105666995,55.0,88.9,40.005,2023-10-30,48.894999999999804,-2.8597105666995
104888,GRB94P199,0,51.9,51.9,2.67624641954899,50.0,51.9,25.95,2023-10-30,25.95,-2.67624641954899
76273,GRB94P201,0,99.9,99.9,14.2857057154179,50.0,99.9,49.95,2023-10-30,49.95,-14.2857057154179
105499,GRB94P202,0,67.9,67.9,3.65098245441914,45.0,67.9,37.345,2023-10-30,30.555000000000007,-3.65098245441914
54464,GRB94P204,0,57.9000000000001,57.9000000000001,1.1853385809809,10.0,57.9,52.11,2023-10-30,5.790000000000099,-1.1853385809809
41916,GRB94P2147,0,4.89999999999999,4.89999999999999,0.833453230559826,50.0,4.9,2.45,2023-10-30,2.4499999999999895,-0.833453230559826
29996,GRB94P2618,0,19.8999999999998,19.8999999999998,1.75102837383747,60.0,19.9,7.96,2023-10-30,11.939999999999799,-1.75102837383747
3267,GRB94P2620,0,3.90000000000001,3.90000000000001,39.5424820184708,50.0,3.9,1.95,2023-10-30,1.9500000000000102,-39.5424820184708
1664,GRB94P2629,0,13.9,13.9,2.71342302858829,60.0,13.9,5.56,2023-10-30,8.34,-2.71342302858829
48056,GRB94P2978,0,40.8999999999999,40.8999999999999,0.951975367963314,60.0,40.9,16.36,2023-10-30,24.5399999999999,-0.951975367963314
79479,GRB94P2979,0,39.9,39.9,0.849051993805915,10.0,39.9,35.91,2023-10-30,3.990000000000002,-0.849051993805915
26539,GRB94P2980,0,46.9,46.9,17.2434441149235,50.0,46.9,23.45,2023-10-30,23.45,-17.2434441149235
22621,GRB94P2981,0,36.8999999999998,36.8999999999998,9.11964014172554,60.0,36.9,14.76,2023-10-30,22.1399999999998,-9.11964014172554
32029,GRB94P3353,0,29.9,29.9,3.26555088162422,60.0,29.9,11.96,2023-10-30,17.939999999999998,-3.26555088162422
55841,GRB94P3709,0,125.9,125.9,3.24810934066772,60.0,125.9,50.36,2023-10-30,75.54,-3.24810934066772
127484,GRB94P3722,0,10.9,10.9,0.866574965417385,55.0,10.9,4.905,2023-10-30,5.995,-0.866574965417385
87824,GRB94P3748,0,204.9,204.9,4.90134435892105,75.0,204.9,51.225,2023-10-30,153.675,-4.90134435892105
128938,GRB94P4025,0,55.9,55.9,3.88180001080036,65.0,55.9,19.565,2023-10-30,36.334999999999994,-3.88180001080036
11953,GRB94P4059,0,45.9,45.9,5.24644017219543,60.0,45.9,18.36,2023-10-30,27.54,-5.24644017219543
87332,GRB94P4119,0,174.9,174.9,8.52988278865814,70.0,174.9,52.47,2023-10-30,122.43,-8.52988278865814
20814,GRB94P4448,0,41.9,41.9,1.57166618108749,45.0,41.9,23.045,2023-10-30,18.854999999999997,-1.57166618108749
108272,GRB94P4449,4,40.9,40.9,1.31327494233847,50.0,40.9,20.45,2023-10-30,20.45,2.68672505766153
23596,GRB94P4450,0,46.9000000000001,46.9000000000001,2.6761673912406,45.0,46.9,25.795,2023-10-30,21.105000000000096,-2.6761673912406
24159,GRB94P4451,0,43.9,43.9,1.3769073151052,50.0,43.9,21.95,2023-10-30,21.95,-1.3769073151052
105757,GRB94P4453,0,50.9,50.9,3.52959520369768,65.0,50.9,17.815,2023-10-30,33.084999999999994,-3.52959520369768
77846,GRB94P4454,0,39.9000000000001,39.9000000000001,3.22450296580791,55.0,39.9,17.955,2023-10-30,21.9450000000001,-3.22450296580791
24466,GRB94P4455,0,28.9000000000001,28.9000000000001,2.73183703422546,60.0,28.9,11.56,2023-10-30,17.340000000000103,-2.73183703422546
16949,GRB94P4456,0,64.8999999999999,64.8999999999999,11.2027092576027,60.0,64.9,25.96,2023-10-30,38.939999999999905,-11.2027092576027
50033,GRB94P4457,0,51.8999999999999,51.8999999999999,15.5612105131149,60.0,51.9,20.76,2023-10-30,31.139999999999898,-15.5612105131149
16292,GRB94P4473,0,7.89999999999999,7.89999999999999,9.8764842748642,50.0,7.9,3.95,2023-10-30,3.9499999999999895,-9.8764842748642
34929,GRB94P4474,0,5.89999999999999,5.89999999999999,29.3124326467514,50.0,5.9,2.95,2023-10-30,2.9499999999999895,-29.3124326467514
59179,GRB94P4509,344,8.89999999999993,8.89999999999993,3.58313950896263,50.0,8.9,4.45,2023-10-30,4.449999999999929,340.41686049103737
122167,GRB94P4580,0,47.8999999999999,47.8999999999999,7.71003672480583,50.0,47.9,23.95,2023-10-30,23.9499999999999,-7.71003672480583
112976,GRB95P10304,0,74.9,74.9,75.6381900310516,45.0,74.9,41.195,2023-10-30,33.705000000000005,-75.6381900310516
113623,GRB95P10305,0,94.9,94.9,13.1481565535069,55.0,94.9,42.705,2023-10-30,52.19500000000001,-13.1481565535069
48786,GRB95P10306,0,81.9000000000001,81.9000000000001,9.55976715683937,65.0,81.9,28.665,2023-10-30,53.235000000000106,-9.55976715683937
80346,GRB95P10307,0,56.9,56.9,16.970890879631,70.0,56.9,17.07,2023-10-30,39.83,-16.970890879631
17419,GRB95P10308,0,64.9,64.9,27.0984750986099,55.0,64.9,29.205,2023-10-30,35.69500000000001,-27.0984750986099
83293,GRB95P10309,0,68.9000000000001,68.9000000000001,65.0753779411316,50.0,68.9,34.45,2023-10-30,34.4500000000001,-65.0753779411316
91418,GRB95P10310,0,84.9,84.9,3.33646222576499,60.0,84.9,33.96,2023-10-30,50.940000000000005,-3.33646222576499
58617,GRB95P10311,0,99.9,99.9,1.73545037955046,65.0,99.9,34.965,2023-10-30,64.935,-1.73545037955046
37222,GRB95P10312,48,103.614285714286,111.757142857143,13.2066565155983,65.0,119.9,41.965,2023-10-30,61.649285714285995,34.7933434844017
28383,GRB95P10417,0,89.9,89.9,13.1251801848412,70.0,89.9,26.97,2023-10-30,62.93000000000001,-13.1251801848412
23423,GRB95P10418,8,109.9,109.9,7.56179988384247,70.0,109.9,32.97,2023-10-30,76.93,0.43820011615752996
119386,GRB95P10419,0,129.9,129.9,12.1667525470257,75.0,129.9,32.475,2023-10-30,97.42500000000001,-12.1667525470257
74840,GRB95P10420,0,99.9,99.9,11.7843301594257,70.0,99.9,29.97,2023-10-30,69.93,-11.7843301594257
89911,GRB95P10421,0,139.9,139.9,82.5011458396912,50.0,139.9,69.95,2023-10-30,69.95,-82.5011458396912
103860,GRB95P10422,0,68.9,68.9,61.9451415538788,50.0,68.9,34.45,2023-10-30,34.45,-61.9451415538788
95671,GRB95P10423,0,78.9,78.9,14.7570765912533,50.0,78.9,39.45,2023-10-30,39.45,-14.7570765912533
72304,GRB95P10424,0,89.9000000000001,89.9000000000001,13.4968201518059,50.0,89.9,44.95,2023-10-30,44.9500000000001,-13.4968201518059
44958,GRB95P10425,0,99.9,99.9,13.772147834301,70.0,99.9,29.97,2023-10-30,69.93,-13.772147834301
60314,GRB95P10426,0,119.9,119.9,14.0164972543716,75.0,119.9,29.975,2023-10-30,89.92500000000001,-14.0164972543716
37170,GRB95P10427,0,149.9,149.9,17.6063529551029,55.0,149.9,67.455,2023-10-30,82.44500000000001,-17.6063529551029
28556,GRB95P11158,0,105.9,160.757142857143,0.91796712577343,80.0,169.9,33.98,2023-10-30,71.92000000000002,-0.91796712577343
118250,GRB95P11475,0,8.89999999999999,8.89999999999999,2.67568553239107,50.0,8.9,4.45,2023-10-30,4.4499999999999895,-2.67568553239107
107662,GRB95P11478,0,7.9,7.9,6.14049455523491,50.0,7.9,3.95,2023-10-30,3.95,-6.14049455523491
93255,GRB95P11479,0,4.9,4.9,8.06112325191498,50.0,4.9,2.45,2023-10-30,2.45,-8.06112325191498
11364,GRB95P11482,0,4.9,4.9,1.43754177540541,50.0,4.9,2.45,2023-10-30,2.45,-1.43754177540541
84671,GRB95P11607,6,79.9,79.9,15.2687717676163,60.0,79.9,31.96,2023-10-30,47.940000000000005,-9.2687717676163
113686,GRB95P11608,0,57.9,57.9,6.81903059780598,65.0,57.9,20.265,2023-10-30,37.635,-6.81903059780598
124653,GRB95P11610,0,66.9,66.9,6.79104207456112,65.0,66.9,23.415,2023-10-30,43.48500000000001,-6.79104207456112
37634,GRB95P11611,7,76.9000000000001,76.9000000000001,8.18204963207245,65.0,76.9,26.915,2023-10-30,49.985000000000106,-1.1820496320724505
82654,GRB95P11635,0,54.3285714285715,54.3285714285715,6.87384822964668,65.0,52.9,18.515,2023-10-30,35.8135714285715,-6.87384822964668
66234,GRB95P11986,0,78.9000000000001,78.9000000000001,13.2943235635757,70.0,78.9,23.67,2023-10-30,55.2300000000001,-13.2943235635757
96745,GRB95P12245,0,109.9,109.9,17.2886049151421,75.0,109.9,27.475,2023-10-30,82.42500000000001,-17.2886049151421
80588,GRB96P11304,24,34.9000000000001,52.0428571428571,1.82638311386108,65.0,54.9,19.215,2023-10-30,15.685000000000098,22.17361688613892
23410,GRB96P11305,0,32.9,32.9,1.88197210431099,60.0,32.9,13.16,2023-10-30,19.74,-1.88197210431099
114415,GRB96P11306,8,28.9,28.9,3.32944804430008,55.0,28.9,13.005,2023-10-30,15.894999999999998,4.670551955699921
76239,GRB96P11307,0,12.9,12.9,1.63494020700455,55.0,12.9,5.805,2023-10-30,7.095000000000001,-1.63494020700455
121666,GRB96P11308,0,116.9,116.9,3.69196917116642,75.0,116.9,29.225,2023-10-30,87.67500000000001,-3.69196917116642
126783,GRB99P10887,48,19.9,19.9,1.09180446714163,55.0,19.9,8.955,2023-10-30,10.944999999999999,46.90819553285837
104122,GRB99P10888,320,21.8999999999999,27.8999999999998,1.30486880242825,55.0,28.9,13.005,2023-10-30,8.894999999999898,318.69513119757175
7937,GRB99P12386,504,19.8999999999999,25.8974651457544,8.67324566841125,55.0,26.9,12.105,2023-10-30,7.794999999999899,495.32675433158875
87230,GRB99P14073,32,7.89999999999999,7.89999999999999,18.7233053445816,55.0,7.9,3.555,2023-10-30,4.34499999999999,13.2766946554184
36615,GRB99P14115,16,8.89999999999999,8.89999999999999,0.96252204850316,55.0,8.9,4.005,2023-10-30,4.89499999999999,15.03747795149684
119716,GRB99P17772,0,4.9,4.9,2.96844713389874,50.0,4.9,2.45,2023-10-30,2.45,-2.96844713389874
49870,GRB9P10062,0,23.9,23.9,2.32773254811764,55.0,23.9,10.755,2023-10-30,13.144999999999998,-2.32773254811764
59875,GRB9P10063,0,29.9,29.9,2.84935347735882,55.0,29.9,13.455,2023-10-30,16.445,-2.84935347735882
30590,GRB9P10064,0,31.9000000000001,31.9000000000001,13.2582598924637,55.0,31.9,14.355,2023-10-30,17.5450000000001,-13.2582598924637
69636,GRB9P10065,0,15.9,15.9,3.47164097428322,55.0,15.9,7.155,2023-10-30,8.745000000000001,-3.47164097428322
12542,GRB9P10113,0,8.90000000000001,8.90000000000001,3.32348901033401,50.0,8.9,4.45,2023-10-30,4.450000000000009,-3.32348901033401
43411,GRB9P10148,0,10.9000000000001,10.9000000000001,2.18404030799866,55.0,10.9,4.905,2023-10-30,5.9950000000001,-2.18404030799866
59453,GRB9P10149,0,15.9,15.9,2.01567190885544,55.0,15.9,7.155,2023-10-30,8.745000000000001,-2.01567190885544
44587,GRB9P10150,0,8.9,8.9,1.54553378373384,55.0,8.9,4.005,2023-10-30,4.8950000000000005,-1.54553378373384
102339,GRB9P10199,0,13.9,13.9,2.15185648947954,55.0,13.9,6.255,2023-10-30,7.6450000000000005,-2.15185648947954
27397,GRB9P10376,24,28.8999999999998,28.8999999999998,2.77931445837021,50.0,28.9,14.45,2023-10-30,14.4499999999998,21.22068554162979
24611,GRB9P10377,90,34.8999999999998,34.8999999999998,26.6450824737549,55.0,34.9,15.705,2023-10-30,19.1949999999998,63.3549175262451
69800,GRB9P10840,0,13.9,13.9,1.91139195859432,55.0,13.9,6.255,2023-10-30,7.6450000000000005,-1.91139195859432
43103,GRB9P10841,0,18.9,18.9,8.76568567752838,55.0,18.9,8.505,2023-10-30,10.394999999999998,-8.76568567752838
78480,GRB9P10842,16,19.9,19.9,8.13342463970184,55.0,19.9,8.955,2023-10-30,10.944999999999999,7.86657536029816
65574,GRB9P10870,0,83.8999999999999,83.8999999999999,6.10936877131462,60.0,83.9,33.56,2023-10-30,50.339999999999904,-6.10936877131462
19632,GRB9P11201,56,26.9000000000001,33.7571428571429,13.1110879182816,60.0,34.9,13.96,2023-10-30,12.9400000000001,42.8889120817184
117748,GRB9P11211,0,13.9,13.9,2.69956316053867,55.0,13.9,6.255,2023-10-30,7.6450000000000005,-2.69956316053867
121168,GRB9P11344,8,5.89999999999999,5.89999999999999,1.82500813901424,50.0,5.9,2.95,2023-10-30,2.9499999999999895,6.1749918609857595
31565,GRB9P11545,0,8.89999999999999,8.89999999999999,1.21458145976067,50.0,8.9,4.45,2023-10-30,4.4499999999999895,-1.21458145976067
32112,GRB9P11633,72,14.9,14.9,5.70543417334557,55.0,14.9,6.705,2023-10-30,8.195,66.29456582665443
127747,GRB9P11639,0,13.9000000000001,13.9000000000001,5.83268305659294,55.0,13.9,6.255,2023-10-30,7.6450000000001,-5.83268305659294
29003,GRB9P11640,0,16.9,16.9,2.36556792259216,55.0,16.9,7.605,2023-10-30,9.294999999999998,-2.36556792259216
103632,GRB9P11641,72,16.9,16.9,7.08880710601807,55.0,16.9,7.605,2023-10-30,9.294999999999998,64.91119289398193
122721,GRB9P11731,0,36.9,36.9,6.0561780333519,55.0,36.9,16.605,2023-10-30,20.294999999999998,-6.0561780333519
46536,GRB9P11819,0,29.9,29.9,5.64169601351023,50.0,29.9,14.95,2023-10-30,14.95,-5.64169601351023
13372,GRB9P12520,56,19.9,19.9,8.17917078733444,55.0,19.9,8.955,2023-10-30,10.944999999999999,47.82082921266556
27428,GRB9P12521,24,21.9,21.9,20.6897648572922,55.0,21.9,9.855,2023-10-30,12.044999999999998,3.3102351427078
105138,GRB9P12522,8,27.9,27.9,3.84490695595741,55.0,27.9,12.555,2023-10-30,15.344999999999999,4.15509304404259
527,GRB9P12959,0,14.9,14.9,2.30910295248032,55.0,14.9,6.705,2023-10-30,8.195,-2.30910295248032
101225,GRB9P12960,8,19.9,19.9,3.28872349858284,55.0,19.9,8.955,2023-10-30,10.944999999999999,4.71127650141716
68528,GRB9P12961,0,10.9,10.9,4.12588262557983,55.0,10.9,4.905,2023-10-30,5.995,-4.12588262557983
748,GRB9P14268,72,11.8999999999999,11.8999999999999,1.76443302631378,55.0,11.9,5.355,2023-10-30,6.5449999999999005,70.23556697368622
42935,GRB9P14269,0,12.9000000000001,12.9000000000001,9.99616348743439,55.0,12.9,5.805,2023-10-30,7.0950000000001,-9.99616348743439
81629,GRB9P14291,56,17.9,17.9,3.54019817709923,55.0,17.9,8.055,2023-10-30,9.844999999999999,52.45980182290077
11606,GRB9P14292,16,16.8999999999999,16.8999999999999,14.617428123951,55.0,16.9,7.605,2023-10-30,9.294999999999899,1.3825718760489991
102116,GRB9P14331,24,10.9,12.6142857142857,5.78713548183441,55.0,12.9,5.805,2023-10-30,5.095000000000001,18.21286451816559
8129,GRB9P14332,40,9.9,9.9,2.3355585038662,50.0,9.9,4.95,2023-10-30,4.95,37.6644414961338
19062,GRB9P14491,0,14.9,14.9,3.98112070560455,55.0,14.9,6.705,2023-10-30,8.195,-3.98112070560455
23161,GRB9P14492,0,16.9,16.9,2.21709397435188,55.0,16.9,7.605,2023-10-30,9.294999999999998,-2.21709397435188
1818,GRB9P14549,32,49.8999999999999,49.8999999999999,24.3372149467468,60.0,49.9,19.96,2023-10-30,29.9399999999999,7.662785053253199
250,GRB9P14550,72,29.9000000000001,43.6142857142857,2.92530280351639,60.0,45.9,18.36,2023-10-30,11.540000000000102,69.07469719648361
50014,GRB9P14682,0,9.89999999999999,9.89999999999999,29.6704111099243,55.0,9.9,4.455,2023-10-30,5.44499999999999,-29.6704111099243
1114,GRB9P14683,0,6.9,6.9,1.54643669724464,55.0,6.9,3.105,2023-10-30,3.7950000000000004,-1.54643669724464
108943,GRB9P14913,0,27.9,27.9,2.1698509901762,55.0,27.9,12.555,2023-10-30,15.344999999999999,-2.1698509901762
6694,GRB9P14914,0,34.9,34.9,3.68414971232414,55.0,34.9,15.705,2023-10-30,19.195,-3.68414971232414
20085,GRB9P15128,96,27.9000000000006,33.9000000000008,10.5138860344887,55.0,34.9,15.705,2023-10-30,12.195000000000599,85.4861139655113
48574,GRB9P15129,42,21.8999999999998,26.1857142857141,110.998254776001,60.0,26.9,10.76,2023-10-30,11.1399999999998,-68.998254776001
51072,GRB9P15384,54,52.9,52.9,133.479908943176,60.0,52.9,21.16,2023-10-30,31.74,-79.47990894317601
102543,GRB9P15448,16,25.9,25.9,5.13584864139557,55.0,25.9,11.655,2023-10-30,14.245,10.864151358604431
104813,GRB9P15449,0,27.9000000000001,27.9000000000001,4.16251927614212,55.0,27.9,12.555,2023-10-30,15.345000000000102,-4.16251927614212
13753,GRB9P15450,0,36.9000000000001,36.9000000000001,82.4942283630371,60.0,36.9,14.76,2023-10-30,22.1400000000001,-82.4942283630371
109025,GRB9P15451,0,23.9,23.9,110.176505088806,55.0,23.9,10.755,2023-10-30,13.144999999999998,-110.176505088806
67486,GRB9P15452,0,22.9,22.9,6.75615301728249,55.0,22.9,10.305,2023-10-30,12.594999999999999,-6.75615301728249
51143,GRB9P15453,0,21.9,21.9,2.50873830914497,55.0,21.9,9.855,2023-10-30,12.044999999999998,-2.50873830914497
2136,GRB9P15553,40,15.9,15.9,5.64129090309143,55.0,15.9,7.155,2023-10-30,8.745000000000001,34.35870909690857
38806,GRB9P15584,0,24.9,24.9,16.9266054034233,55.0,24.9,11.205,2023-10-30,13.694999999999999,-16.9266054034233
107028,GRB9P15585,0,19.9,19.9,46.4469158649445,55.0,19.9,8.955,2023-10-30,10.944999999999999,-46.4469158649445
89271,GRB9P15586,0,44.9,44.9,44.9152746200562,60.0,44.9,17.96,2023-10-30,26.939999999999998,-44.9152746200562
91982,GRB9P15587,24,29.9,29.9,15.5656098127365,55.0,29.9,13.455,2023-10-30,16.445,8.4343901872635
104417,GRB9P15588,32,7.89999999999999,7.89999999999999,1.53976164758205,50.0,7.9,3.95,2023-10-30,3.9499999999999895,30.46023835241795
80609,GRB9P15589,24,6.89999999999999,6.89999999999999,3.40035472810268,55.0,6.9,3.105,2023-10-30,3.7949999999999897,20.59964527189732
17590,GRB9P15590,80,39.9,57.0428571428572,2.48442895710468,65.0,59.9,20.965,2023-10-30,18.935,77.51557104289532
18716,GRB9P15591,32,7.89999999999999,9.6142857142857,1.19504920393229,55.0,9.9,4.455,2023-10-30,3.4449999999999896,30.80495079606771
48157,GRB9P15592,8,8.77499999999999,9.7392857142857,1.39885223656893,55.0,9.9,4.455,2023-10-30,4.31999999999999,6.6011477634310705
11292,GRB9P16777,0,64.8999999999999,64.8999999999999,11.4129868149757,60.0,64.9,25.96,2023-10-30,38.939999999999905,-11.4129868149757
109219,GRB9P16778,24,57.8999999999998,57.8999999999998,4.72136861085892,60.0,57.9,23.16,2023-10-30,34.739999999999796,19.27863138914108
35138,GRB9P16779,16,24.9,24.9,3.83330018818378,55.0,24.9,11.205,2023-10-30,13.694999999999999,12.166699811816219
19782,GRB9P16782,0,6.9,6.9,4.36787789314985,55.0,6.9,3.105,2023-10-30,3.7950000000000004,-4.36787789314985
117905,GRB9P16784,0,4.9,5.75714285714286,1.25649025291204,50.0,5.9,2.95,2023-10-30,1.9500000000000002,-1.25649025291204
109863,GRB9P16785,0,44.9,44.9,2.73596677184105,60.0,44.9,17.96,2023-10-30,26.939999999999998,-2.73596677184105
56973,GRB9P16976,168,12.9,12.9,29.6710565090179,55.0,12.9,5.805,2023-10-30,7.095000000000001,138.3289434909821
2627,GRB9P16977,16,14.9,17.4714285714286,2.77031746506691,55.0,17.9,8.055,2023-10-30,6.845000000000001,13.22968253493309
108317,GRB9P17016,0,10.9,10.9,11.9038695693016,55.0,10.9,4.905,2023-10-30,5.995,-11.9038695693016
83909,GRB9P17017,0,12.9,12.9,10.0280507206917,55.0,12.9,5.805,2023-10-30,7.095000000000001,-10.0280507206917
31656,GRB9P17018,32,13.9,13.9,4.2745786011219,55.0,13.9,6.255,2023-10-30,7.6450000000000005,27.7254213988781
1590,GRB9P17019,8,24.8999999999999,24.8999999999999,43.2105798721313,60.0,24.9,9.96,2023-10-30,14.939999999999898,-35.2105798721313
78650,GRB9P17020,32,22.9,22.9,5.20398902893066,60.0,22.9,9.16,2023-10-30,13.739999999999998,26.79601097106934
41119,GRB9P17021,80,27.8999999999999,27.8999999999999,9.22374820709228,60.0,27.9,11.16,2023-10-30,16.7399999999999,70.77625179290771
46452,GRB9P17080,8,19.9,19.9,5.80681362003088,55.0,19.9,8.955,2023-10-30,10.944999999999999,2.19318637996912
29025,GRB9P17081,0,14.9,14.9,15.8897057175636,55.0,14.9,6.705,2023-10-30,8.195,-15.8897057175636
17446,GRB9P17082,8,5.9,9.32857142857142,0.573489096015692,55.0,9.9,4.455,2023-10-30,1.4450000000000003,7.426510903984308
118449,GRB9P17083,48,22.9,22.9,37.8448929786682,60.0,22.9,9.16,2023-10-30,13.739999999999998,10.155107021331801
71166,GRB9P17084,24,19.9,19.9,41.9166331291199,60.0,19.9,7.96,2023-10-30,11.939999999999998,-17.9166331291199
20723,GRB9P17085,64,13.9,16.4714285714286,2.46233689785004,55.0,16.9,7.605,2023-10-30,6.295,61.53766310214996
93551,GRB9P17086,104,9.89999999999999,9.89999999999999,13.423563182354,55.0,9.9,4.455,2023-10-30,5.44499999999999,90.576436817646
23202,GRB9P17102,16,17.9,17.9,4.74348950386047,55.0,17.9,8.055,2023-10-30,9.844999999999999,11.25651049613953
61113,GRB9P17103,0,17.9,17.9,3.19676992297173,55.0,17.9,8.055,2023-10-30,9.844999999999999,-3.19676992297173
70668,GRB9P17558,0,34.9,34.9,8.39986383914948,60.0,34.9,13.96,2023-10-30,20.939999999999998,-8.39986383914948
96432,GRB9P17637,24,5.9,5.9,3.50137320160866,55.0,5.9,2.655,2023-10-30,3.2450000000000006,20.49862679839134
66274,GRB9P17646,120,19.9000000000001,19.9000000000001,2.64682334661484,60.0,19.9,7.96,2023-10-30,11.9400000000001,117.35317665338516
79090,GRB9P17779,0,56.2333333333334,56.2333333333334,10.5166987776756,65.0,57.9,20.265,2023-10-30,35.9683333333334,-10.5166987776756
88087,GRB9P9833,0,24.9000000000001,24.9000000000001,4.33026686310768,60.0,24.9,9.96,2023-10-30,14.9400000000001,-4.33026686310768
39315,GRB9P9865,0,18.9,18.9,10.7246734499931,60.0,18.9,7.56,2023-10-30,11.34,-10.7246734499931
